row_id,order_id,order_date,customer_id,segment,region_code,product_code,quantity,sales,discount,profit
2668,MX-2013-MC1810082-41569,2021-10-22,MC-1810082,Consumer,R2160,P001711,7,98.00,0.00,49.00
2669,MX-2013-MC1810082-41569,2021-10-22,MC-1810082,Consumer,R2160,P000740,6,102.00,0.00,51.00
2670,MX-2013-MC1810082-41569,2021-10-22,MC-1810082,Consumer,R2160,P003746,3,123.00,0.00,61.50
2671,MX-2013-MC1810082-41569,2021-10-22,MC-1810082,Consumer,R2160,P003102,4,40.00,0.00,20.00
2672,US-2014-LH1675055-41840,2022-07-20,LH-1675055,Consumer,R1584,P005753,2,36.00,0.40,3.60
2673,MX-2015-DK1322582-42150,2023-05-26,DK-1322582,Corporate,R2145,P001501,12,132.00,0.00,52.80
2674,MX-2015-DK1322582-42150,2023-05-26,DK-1322582,Corporate,R2145,P000286,4,48.00,0.20,9.60
2675,MX-2015-AA1064593-42306,2023-10-29,AA-1064593,Consumer,R2376,P000516,7,42.00,0.00,16.80
2676,MX-2015-AA1064593-42306,2023-10-29,AA-1064593,Consumer,R2376,P000482,2,26.00,0.00,10.40
2677,MX-2014-CM1271539-41715,2022-03-17,CM-1271539,Corporate,R0971,P000905,20,800.00,0.00,400.00
2678,MX-2015-RB1964539-42071,2023-03-08,RB-1964539,Corporate,R0972,P000308,14,84.00,0.00,12.60
2679,MX-2015-RB1964539-42071,2023-03-08,RB-1964539,Corporate,R0972,P000072,3,24.00,0.00,3.60
2680,MX-2012-TG2164018-41257,2020-12-14,TG-2164018,Consumer,R0293,P004576,3,9.00,0.00,0.90
2681,MX-2015-JE1574531-42255,2023-09-08,JE-1574531,Consumer,R0889,P004288,2,42.00,0.00,16.80
2682,MX-2015-JE1574531-42255,2023-09-08,JE-1574531,Consumer,R0889,P003899,7,336.00,0.00,33.60
2683,US-2014-JK1612055-41944,2022-11-01,JK-1612055,Self-Employed,R1587,P000250,2,66.00,0.40,-19.80
2684,US-2014-JK1612055-41944,2022-11-01,JK-1612055,Self-Employed,R1587,P000401,1,14.00,0.40,1.40
2685,US-2014-JK1612055-41944,2022-11-01,JK-1612055,Self-Employed,R1587,P001213,4,84.00,0.40,-21.00
2686,US-2014-JK1612055-41944,2022-11-01,JK-1612055,Self-Employed,R1587,P000931,1,9.00,0.40,0.90
2687,US-2014-JK1612055-41944,2022-11-01,JK-1612055,Self-Employed,R1587,P001904,3,27.00,0.40,2.70
2688,US-2012-JF152955-41010,2020-04-11,JF-152955,Consumer,R0052,P000631,1,7.00,0.40,-2.10
2689,MX-2014-CK1259528-41857,2022-08-06,CK-1259528,Consumer,R0820,P000309,3,87.00,0.00,43.50
2690,MX-2014-CK1259528-41857,2022-08-06,CK-1259528,Consumer,R0820,P000309,3,87.00,0.00,43.50
2691,MX-2014-CK1259528-41857,2022-08-06,CK-1259528,Consumer,R0820,P005291,4,196.00,0.00,19.60
2692,MX-2014-CK1259528-41857,2022-08-06,CK-1259528,Consumer,R0820,P007693,4,16.00,0.00,8.00
2693,MX-2014-CK1259528-41857,2022-08-06,CK-1259528,Consumer,R0820,P007931,4,44.00,0.00,22.00
2694,MX-2015-CC1247518-42353,2023-12-15,CC-1247518,Consumer,R0377,P001165,2,54.00,0.00,8.10
2695,MX-2015-CC1247518-42353,2023-12-15,CC-1247518,Consumer,R0377,P005204,6,24.00,0.00,2.40
2696,MX-2015-CC1247518-42353,2023-12-15,CC-1247518,Consumer,R0377,P005325,1,12.00,0.20,-1.20
2697,MX-2014-FH1427582-41942,2022-10-30,FH-1427582,Corporate,R2145,P001565,12,192.00,0.00,96.00
2698,MX-2014-FH1427582-41942,2022-10-30,FH-1427582,Corporate,R2145,P000964,1,20.00,0.00,2.00
2699,MX-2014-FH1427582-41942,2022-10-30,FH-1427582,Corporate,R2145,P000126,14,70.00,0.00,35.00
2700,MX-2014-LR1703539-41881,2022-08-30,LR-1703539,Corporate,R0978,P000619,18,234.00,0.00,23.40
2701,MX-2014-LR1703539-41881,2022-08-30,LR-1703539,Corporate,R0978,P001264,12,432.00,0.00,42.34
2702,US-2012-GH1441055-41063,2020-06-03,GH-1441055,Self-Employed,R1584,P000619,3,39.00,0.40,3.90
2703,US-2012-MT1807055-41214,2020-11-01,MT-1807055,Self-Employed,R1584,P000410,4,68.00,0.40,6.80
2704,US-2013-GM146955-41472,2021-07-17,GM-146955,Corporate,R0038,P000038,19,171.00,0.40,-51.30
2705,US-2013-GM146955-41472,2021-07-17,GM-146955,Corporate,R0038,P000746,11,770.00,0.40,77.00
2706,MX-2015-SA2083082-42190,2023-07-05,SA-2083082,Consumer,R2233,P007593,4,36.00,0.00,14.40
2707,MX-2015-SA2083082-42190,2023-07-05,SA-2083082,Consumer,R2233,P003899,3,144.00,0.20,28.80
2708,MX-2015-SA2083082-42190,2023-07-05,SA-2083082,Consumer,R2233,P001041,5,35.00,0.20,7.00
2709,MX-2015-SA2083082-42190,2023-07-05,SA-2083082,Consumer,R2233,P000518,9,27.00,0.00,10.80
2710,MX-2015-RB1957026-42271,2023-09-24,RB-1957026,Consumer,R0545,P001239,5,60.00,0.00,6.00
2711,MX-2015-CJ1201031-42109,2023-04-15,CJ-1201031,Consumer,R0904,P000327,2,38.00,0.00,15.20
2712,US-2013-DK1337598-41524,2021-09-07,DK-1337598,Consumer,R2446,P005421,3,105.00,0.40,10.50
2713,MX-2015-CK1259582-42326,2023-11-18,CK-1259582,Consumer,R2187,P000687,3,57.00,0.00,22.80
2714,MX-2015-CK1259582-42326,2023-11-18,CK-1259582,Consumer,R2187,P000511,3,51.00,0.40,-12.75
2715,US-2012-PO1919518-41185,2020-10-03,PO-1919518,Self-Employed,R0216,P000466,1,34.00,0.60,-3.40
2716,US-2012-PO1919518-41185,2020-10-03,PO-1919518,Self-Employed,R0216,P000876,4,56.00,0.60,-5.60
2717,US-2012-PO1919518-41185,2020-10-03,PO-1919518,Self-Employed,R0216,P004222,2,88.00,0.60,-8.80
2718,US-2012-PO1919518-41185,2020-10-03,PO-1919518,Self-Employed,R0216,P002689,4,156.00,0.60,-78.00
2719,US-2012-PO1919518-41185,2020-10-03,PO-1919518,Self-Employed,R0216,P000328,1,13.00,0.60,-6.53
2720,US-2012-PO1919518-41185,2020-10-03,PO-1919518,Self-Employed,R0216,P002912,3,24.00,0.80,-16.80
2721,US-2012-PO1919518-41185,2020-10-03,PO-1919518,Self-Employed,R0216,P004317,4,20.00,0.60,-10.00
2722,US-2012-PO1919518-41185,2020-10-03,PO-1919518,Self-Employed,R0216,P000860,3,6.00,0.60,-2.70
2723,US-2012-PO1919518-41185,2020-10-03,PO-1919518,Self-Employed,R0216,P000178,2,6.00,0.60,-0.60
2724,US-2012-PO1919518-41185,2020-10-03,PO-1919518,Self-Employed,R0216,P000506,4,36.00,0.60,-18.00
2725,MX-2012-SM2095018-41229,2020-11-16,SM-2095018,Corporate,R0217,P002917,2,18.00,0.00,1.76
2726,MX-2012-KB1658582-41076,2020-06-16,KB-1658582,Corporate,R2215,P000301,4,104.00,0.00,10.40
2727,MX-2012-KB1658582-41076,2020-06-16,KB-1658582,Corporate,R2215,P002446,5,245.00,0.00,122.50
2728,MX-2015-PR1888018-42312,2023-11-04,PR-1888018,Consumer,R0237,P005195,3,51.00,0.00,5.10
2729,MX-2015-PR1888018-42312,2023-11-04,PR-1888018,Consumer,R0237,P000279,1,31.00,0.00,12.40
2730,MX-2012-CB1253582-41060,2020-05-31,CB-1253582,Corporate,R2140,P001072,16,544.00,0.00,54.40
2731,MX-2014-JO1528031-41902,2022-09-20,JO-1528031,Consumer,R0890,P000750,3,60.00,0.00,9.00
2732,MX-2014-JO1528031-41902,2022-09-20,JO-1528031,Consumer,R0890,P007802,1,192.00,0.00,19.20
2733,MX-2014-JO1528031-41902,2022-09-20,JO-1528031,Consumer,R0890,P004251,3,15.00,0.00,1.47
2734,MX-2014-JO1528031-41902,2022-09-20,JO-1528031,Consumer,R0890,P002353,14,28.00,0.00,14.00
2735,MX-2015-MS1783036-42297,2023-10-20,MS-1783036,Consumer,R0927,P001258,3,105.00,0.40,0.00
2736,MX-2012-DP1316582-41234,2020-11-21,DP-1316582,Consumer,R2210,P000059,2,28.00,0.00,2.74
2737,MX-2015-GH1466518-42292,2023-10-15,GH-1466518,Consumer,R0381,P000292,1,16.00,0.00,6.40
2738,MX-2013-PV1898551-41462,2021-07-07,PV-1898551,Self-Employed,R1569,P003628,1,10.00,0.00,5.00
2739,MX-2012-KD1634518-40977,2020-03-09,KD-1634518,Consumer,R0390,P001436,3,126.00,0.00,63.00
2740,US-2015-MC1763582-42087,2023-03-24,MC-1763582,Corporate,R2139,P001484,13,2392.00,0.20,-239.20
2741,US-2015-MC1763582-42087,2023-03-24,MC-1763582,Corporate,R2139,P000294,18,108.00,0.00,43.20
2742,MX-2013-BB1154518-41285,2021-01-11,BB-1154518,Corporate,R0320,P000389,10,160.00,0.00,80.00
2743,MX-2014-DN1369082-41947,2022-11-04,DN-1369082,Consumer,R2131,P002250,2,224.00,0.00,22.40
2744,US-2013-CB1253555-41632,2021-12-24,CB-1253555,Corporate,R1585,P011934,15,120.00,0.40,-36.24
2745,US-2013-CB1253555-41632,2021-12-24,CB-1253555,Corporate,R1585,P001569,9,261.00,0.40,-78.30
2746,MX-2015-BP1105039-42328,2023-11-20,BP-1105039,Corporate,R0971,P001918,13,143.00,0.00,14.30
2747,US-2015-BD1132082-42311,2023-11-03,BD-1132082,Consumer,R2196,P002364,1,19.00,0.20,3.80
2748,MX-2013-AS1022518-41340,2021-03-07,AS-1022518,Corporate,R0283,P000507,16,64.00,0.00,32.00
2749,US-2014-AS102255-41965,2022-11-22,AS-102255,Corporate,R0061,P000541,12,96.00,0.40,9.60
2750,US-2014-AS102255-41965,2022-11-22,AS-102255,Corporate,R0061,P000296,17,255.00,0.40,-63.75
2751,US-2014-AS102255-41965,2022-11-22,AS-102255,Corporate,R0061,P000507,12,48.00,0.70,-9.60
2752,US-2014-AS102255-41965,2022-11-22,AS-102255,Corporate,R0061,P000613,20,360.00,0.40,-90.00
2753,US-2014-AS102255-41965,2022-11-22,AS-102255,Corporate,R0061,P000570,9,603.00,0.40,60.30
2754,MX-2014-ML1739528-41798,2022-06-08,ML-1739528,Corporate,R0829,P002386,7,322.00,0.00,161.00
2755,MX-2014-ML1739528-41798,2022-06-08,ML-1739528,Corporate,R0829,P002281,6,72.00,0.00,10.80
2756,MX-2014-JL1513082-41739,2022-04-10,JL-1513082,Consumer,R2151,P000860,4,8.00,0.00,4.00
2757,MX-2015-TS2116082-42189,2023-07-04,TS-2116082,Corporate,R2174,P002815,11,77.00,0.00,30.80
2758,MX-2015-TS2116082-42189,2023-07-04,TS-2116082,Corporate,R2174,P000645,5,95.00,0.00,38.00
2759,MX-2015-TS2116082-42189,2023-07-04,TS-2116082,Corporate,R2174,P004057,5,185.00,0.00,74.00
2760,MX-2015-TS2116082-42189,2023-07-04,TS-2116082,Corporate,R2174,P002776,16,80.00,0.20,16.00
2761,MX-2014-JR1567018-41689,2022-02-19,JR-1567018,Consumer,R0221,P005515,2,16.00,0.00,8.00
2762,MX-2012-BG1103518-41263,2020-12-20,BG-1103518,Consumer,R0277,P000515,1,36.00,0.00,5.40
2763,MX-2012-BG1103518-41263,2020-12-20,BG-1103518,Consumer,R0277,P000339,1,16.00,0.00,8.00
2764,MX-2012-BG1103518-41263,2020-12-20,BG-1103518,Consumer,R0277,P004323,5,150.00,0.00,15.00
2765,MX-2012-BG1103518-41263,2020-12-20,BG-1103518,Consumer,R0277,P001413,7,1001.00,0.00,500.50
2766,MX-2013-BN1151582-41578,2021-10-31,BN-1151582,Consumer,R2167,P002476,3,21.00,0.00,2.10
2767,MX-2014-NG1835531-41942,2022-10-30,NG-1835531,Corporate,R0887,P000527,4,12.00,0.00,6.00
2768,US-2015-DK1322555-42286,2023-10-09,DK-1322555,Corporate,R1585,P008063,11,66.00,0.40,0.00
2769,MX-2012-MP1817518-41241,2020-11-28,MP-1817518,Self-Employed,R0275,P003062,3,27.00,0.00,2.70
2770,MX-2012-MP1817518-41241,2020-11-28,MP-1817518,Self-Employed,R0275,P005054,2,40.00,0.00,4.00
2771,MX-2013-TC2129582-41577,2021-10-30,TC-2129582,Consumer,R2171,P000331,5,50.00,0.00,25.00
2772,MX-2014-SE2011082-41894,2022-09-12,SE-2011082,Consumer,R2174,P004707,3,60.00,0.00,30.00
2773,MX-2014-SE2011082-41894,2022-09-12,SE-2011082,Consumer,R2174,P000674,5,150.00,0.20,45.00
2774,MX-2014-SE2011082-41894,2022-09-12,SE-2011082,Consumer,R2174,P000193,3,30.00,0.00,15.00
2775,MX-2014-SE2011082-41894,2022-09-12,SE-2011082,Consumer,R2174,P009287,3,30.00,0.00,2.94
2776,MX-2014-SE2011082-41894,2022-09-12,SE-2011082,Consumer,R2174,P007168,2,36.00,0.00,3.53
2777,MX-2014-SE2011082-41894,2022-09-12,SE-2011082,Consumer,R2174,P004598,3,24.00,0.00,2.40
2778,MX-2014-SE2011082-41894,2022-09-12,SE-2011082,Consumer,R2174,P002615,1,15.00,0.20,4.50
2779,MX-2014-SE2011082-41894,2022-09-12,SE-2011082,Consumer,R2174,P001602,4,56.00,0.00,28.00
2780,MX-2014-SE2011082-41894,2022-09-12,SE-2011082,Consumer,R2174,P006701,2,16.00,0.00,8.00
2781,MX-2014-SE2011082-41894,2022-09-12,SE-2011082,Consumer,R2174,P001501,7,77.00,0.00,38.50
2782,MX-2014-SE2011082-41894,2022-09-12,SE-2011082,Consumer,R2174,P000141,3,36.00,0.00,18.00
2783,MX-2015-JC1610518-42185,2023-06-30,JC-1610518,Corporate,R0232,P000180,7,252.00,0.00,24.70
2784,MX-2014-JL1513016-41944,2022-11-01,JL-1513016,Consumer,R0199,P000178,3,9.00,0.00,4.50
2785,US-2015-PR1888055-42116,2023-04-22,PR-1888055,Consumer,R1585,P005254,2,36.00,0.70,-10.80
2786,US-2015-PR1888055-42116,2023-04-22,PR-1888055,Consumer,R1585,P002666,4,32.00,0.40,-9.60
2787,MX-2015-AH1021082-42314,2023-11-06,AH-1021082,Consumer,R2169,P000017,2,98.00,0.00,39.20
2788,MX-2015-AH1021082-42314,2023-11-06,AH-1021082,Consumer,R2169,P000568,9,108.00,0.00,10.80
2789,MX-2015-AH1021082-42314,2023-11-06,AH-1021082,Consumer,R2169,P000325,6,24.00,0.00,3.60
2790,MX-2015-SC2044082-42318,2023-11-10,SC-2044082,Corporate,R2150,P015538,13,130.00,0.00,13.00
2791,MX-2015-FC1433531-42020,2023-01-16,FC-1433531,Corporate,R0897,P000200,14,98.00,0.00,9.60
2792,MX-2015-FC1433531-42020,2023-01-16,FC-1433531,Corporate,R0897,P000613,11,198.00,0.00,79.20
2793,US-2013-LC1714055-41300,2021-01-26,LC-1714055,Consumer,R1585,P001999,7,98.00,0.40,-29.40
2794,US-2014-JJ1576036-41921,2022-10-09,JJ-1576036,Self-Employed,R0928,P000516,1,6.00,0.70,-3.60
2795,US-2014-JJ1576036-41921,2022-10-09,JJ-1576036,Self-Employed,R0928,P004878,3,36.00,0.20,-3.60
2796,MX-2015-VP2176018-42266,2023-09-19,VP-2176018,Corporate,R0217,P000592,9,90.00,0.00,36.00
2797,MX-2015-VP2176018-42266,2023-09-19,VP-2176018,Corporate,R0217,P000803,2,50.00,0.00,20.00
2798,MX-2015-VP2176018-42266,2023-09-19,VP-2176018,Corporate,R0217,P002324,2,40.00,0.00,4.00
2799,MX-2012-NG1835582-41144,2020-08-23,NG-1835582,Corporate,R2137,P000031,3,96.00,0.20,28.80
2800,MX-2012-NG1835582-41144,2020-08-23,NG-1835582,Corporate,R2137,P001511,17,306.00,0.00,153.00
2801,MX-2015-BB1099018-42276,2023-09-29,BB-1099018,Corporate,R0271,P003853,19,114.00,0.00,17.10
2802,US-2012-NG1835582-41177,2020-09-25,NG-1835582,Corporate,R2140,P000962,2,180.00,0.40,-45.00
2803,US-2014-MS1771098-41796,2022-06-06,MS-1771098,Consumer,R2447,P003545,3,9.00,0.40,0.90
2804,US-2014-MS1771098-41796,2022-06-06,MS-1771098,Consumer,R2447,P005945,3,21.00,0.40,2.10
2805,US-2013-MP1747036-41449,2021-06-24,MP-1747036,Self-Employed,R0926,P001982,2,22.00,0.20,6.60
2806,US-2013-MP1747036-41449,2021-06-24,MP-1747036,Self-Employed,R0926,P007444,4,136.00,0.20,40.80
2807,MX-2015-SC2069539-42360,2023-12-22,SC-2069539,Corporate,R0972,P008801,12,72.00,0.00,10.80
2808,MX-2015-SC2069539-42360,2023-12-22,SC-2069539,Corporate,R0972,P006317,1,10.00,0.00,4.00
2809,MX-2014-DL1292582-41858,2022-08-07,DL-1292582,Consumer,R2135,P000032,3,114.00,0.00,17.10
2810,MX-2014-DL1292582-41858,2022-08-07,DL-1292582,Consumer,R2135,P003339,3,90.00,0.00,45.00
2811,MX-2015-NF1859518-42077,2023-03-14,NF-1859518,Self-Employed,R0337,P000211,4,28.00,0.00,11.20
2812,MX-2015-NF1859518-42077,2023-03-14,NF-1859518,Self-Employed,R0337,P001304,1,6.00,0.00,0.60
2813,MX-2014-FH1427582-41991,2022-12-18,FH-1427582,Corporate,R2137,P000034,8,64.00,0.00,6.40
2814,US-2014-MZ1733555-41914,2022-10-02,MZ-1733555,Self-Employed,R1587,P001657,3,96.00,0.40,9.60
2815,MX-2015-CB1202531-42360,2023-12-22,CB-1202531,Consumer,R0895,P000452,4,36.00,0.00,14.40
2816,MX-2015-CB1202531-42360,2023-12-22,CB-1202531,Consumer,R0895,P002112,2,6.00,0.00,2.40
2817,MX-2015-GT1471082-42361,2023-12-23,GT-1471082,Consumer,R2183,P013047,1,4.00,0.00,0.39
2818,MX-2015-JW1607582-42109,2023-04-15,JW-1607582,Consumer,R2135,P000770,1,16.00,0.00,1.60
2819,MX-2015-GM1450098-42025,2023-01-21,GM-1450098,Consumer,R2449,P000289,5,25.00,0.40,-7.50
2820,MX-2015-GM1450098-42025,2023-01-21,GM-1450098,Consumer,R2449,P004263,2,18.00,0.40,0.00
2821,MX-2015-GM1450098-42025,2023-01-21,GM-1450098,Consumer,R2449,P000903,6,54.00,0.40,0.00
2822,MX-2015-GM1450098-42025,2023-01-21,GM-1450098,Consumer,R2449,P006338,3,141.00,0.40,0.00
2823,MX-2015-GM1450098-42025,2023-01-21,GM-1450098,Consumer,R2449,P003928,3,105.00,0.40,-31.71
2824,MX-2013-TP2156531-41394,2021-04-30,TP-2156531,Corporate,R0902,P008454,19,171.00,0.00,17.10
2825,MX-2014-CY1274582-42002,2022-12-29,CY-1274582,Corporate,R2162,P000807,10,60.00,0.00,6.00
2826,MX-2014-CY1274582-42002,2022-12-29,CY-1274582,Corporate,R2162,P000432,14,56.00,0.00,8.40
2827,MX-2013-RM1937551-41305,2021-01-31,RM-1937551,Consumer,R1569,P000848,2,64.00,0.00,6.40
2828,MX-2013-RM1937551-41305,2021-01-31,RM-1937551,Consumer,R1569,P000018,2,56.00,0.00,28.00
2829,MX-2013-RM1937551-41305,2021-01-31,RM-1937551,Consumer,R1569,P003699,3,27.00,0.00,2.70
2830,MX-2015-SP2092018-42158,2023-06-03,SP-2092018,Consumer,R0381,P000521,3,78.00,0.00,31.20
2831,MX-2013-SC2005018-41282,2021-01-08,SC-2005018,Self-Employed,R0217,P003579,4,44.00,0.00,22.00
2832,MX-2014-MB18085143-41956,2022-11-13,MB-18085143,Consumer,R3768,P002261,3,18.00,0.40,-5.40
2833,MX-2014-MB18085143-41956,2022-11-13,MB-18085143,Consumer,R3768,P009459,3,33.00,0.40,-9.90
2834,MX-2014-MB18085143-41956,2022-11-13,MB-18085143,Consumer,R3768,P002828,3,30.00,0.40,3.00
2835,MX-2014-MB18085143-41956,2022-11-13,MB-18085143,Consumer,R3768,P001565,2,32.00,0.40,3.20
2836,MX-2014-MB18085143-41956,2022-11-13,MB-18085143,Consumer,R3768,P000603,3,15.00,0.40,-4.50
2837,MX-2015-JL1585036-42234,2023-08-18,JL-1585036,Consumer,R0932,P001039,3,84.00,0.20,-8.40
2838,MX-2014-AG1039018-41985,2022-12-12,AG-1039018,Consumer,R0356,P001108,6,60.00,0.00,5.88
2839,MX-2014-CA1277555-41912,2022-09-30,CA-1277555,Consumer,R1584,P001728,9,954.00,0.40,95.40
2840,MX-2012-JW1522098-41044,2020-05-15,JW-1522098,Corporate,R2447,P001689,13,247.00,0.40,24.70
2841,US-2015-AT1073536-42178,2023-06-23,AT-1073536,Consumer,R0927,P002172,6,162.00,0.70,-97.20
2842,MX-2015-SS2051536-42264,2023-09-17,SS-2051536,Self-Employed,R0927,P000431,4,44.00,0.20,-4.40
2843,MX-2015-SS2051536-42264,2023-09-17,SS-2051536,Self-Employed,R0927,P000619,4,52.00,0.20,10.40
2844,MX-2015-SS2051536-42264,2023-09-17,SS-2051536,Self-Employed,R0927,P000237,4,116.00,0.20,23.20
2845,MX-2015-SS2051536-42264,2023-09-17,SS-2051536,Self-Employed,R0927,P001749,4,148.00,0.40,0.00
2846,MX-2015-SS2051536-42264,2023-09-17,SS-2051536,Self-Employed,R0927,P000259,4,40.00,0.20,-4.00
2847,US-2015-MG176805-42161,2023-06-06,MG-176805,Self-Employed,R0038,P000620,3,69.00,0.40,-17.25
2848,US-2015-MG176805-42161,2023-06-06,MG-176805,Self-Employed,R0038,P000671,1,19.00,0.40,-5.70
2849,US-2015-MG176805-42161,2023-06-06,MG-176805,Self-Employed,R0038,P000573,3,66.00,0.40,0.00
2850,US-2014-NL1831036-41996,2022-12-23,NL-1831036,Self-Employed,R0927,P006707,1,40.00,0.20,12.00
2851,MX-2014-SW2075582-41811,2022-06-21,SW-2075582,Corporate,R2204,P004634,16,304.00,0.00,30.40
2852,MX-2014-SW2075582-41811,2022-06-21,SW-2075582,Corporate,R2204,P000522,7,308.00,0.00,30.80
2853,US-2015-TS21655101-42285,2023-10-08,TS-21655101,Consumer,R2457,P000194,4,32.00,0.40,0.00
2854,US-2015-TS21655101-42285,2023-10-08,TS-21655101,Consumer,R2457,P006703,4,52.00,0.40,0.00
2855,US-2015-TS21655101-42285,2023-10-08,TS-21655101,Consumer,R2457,P001572,5,75.00,0.40,0.00
2856,US-2015-TS21655101-42285,2023-10-08,TS-21655101,Consumer,R2457,P000064,3,21.00,0.40,0.00
2857,MX-2015-HA1490518-42138,2023-05-14,HA-1490518,Consumer,R0340,P001233,7,21.00,0.00,8.40
2858,MX-2015-HA1490518-42138,2023-05-14,HA-1490518,Consumer,R0340,P004473,1,47.00,0.00,4.70
2859,MX-2015-MA1756037-42266,2023-09-19,MA-1756037,Self-Employed,R0943,P000293,4,28.00,0.00,2.74
2860,MX-2013-RB1970531-41625,2021-12-17,RB-1970531,Self-Employed,R0901,P002463,1,64.00,0.00,6.40
2861,MX-2015-SB2018593-42122,2023-04-28,SB-2018593,Consumer,R2381,P014548,1,140.00,0.00,14.00
2862,MX-2014-SR2074093-41976,2022-12-03,SR-2074093,Self-Employed,R2378,P000190,3,51.00,0.00,5.10
2863,MX-2015-EH1394531-42312,2023-11-04,EH-1394531,Consumer,R0890,P000091,3,21.00,0.00,8.40
2864,MX-2014-FM1438026-41891,2022-09-09,FM-1438026,Consumer,R0541,P006175,1,3.00,0.00,1.50
2865,MX-2014-FM1438026-41891,2022-09-09,FM-1438026,Consumer,R0541,P000186,2,20.00,0.00,10.00
2866,MX-2014-KH1636082-41856,2022-08-05,KH-1636082,Consumer,R2151,P000687,4,76.00,0.00,7.60
2867,MX-2012-MS1753051-41208,2020-10-26,MS-1753051,Consumer,R1568,P002376,3,96.00,0.00,14.40
2868,MX-2014-PN1877582-41857,2022-08-06,PN-1877582,Self-Employed,R2206,P001108,4,40.00,0.00,4.00
2869,MX-2014-PN1877582-41857,2022-08-06,PN-1877582,Self-Employed,R2206,P000796,4,12.00,0.00,6.00
2870,MX-2015-KB1660082-42133,2023-05-09,KB-1660082,Corporate,R2140,P005032,7,70.00,0.00,7.00
2871,MX-2015-KB1660082-42133,2023-05-09,KB-1660082,Corporate,R2140,P000064,8,56.00,0.00,22.40
2872,US-2014-SW20350143-41930,2022-10-18,SW-20350143,Self-Employed,R3779,P004310,4,44.00,0.40,4.40
2873,US-2014-SW20350143-41930,2022-10-18,SW-20350143,Self-Employed,R3779,P006255,2,18.00,0.40,-5.40
2874,US-2014-SW20350143-41930,2022-10-18,SW-20350143,Self-Employed,R3779,P003106,4,128.00,0.40,-38.40
2875,MX-2014-SG2008031-41993,2022-12-20,SG-2008031,Consumer,R0893,P000184,5,605.00,0.00,59.29
2876,MX-2014-SG2008031-41993,2022-12-20,SG-2008031,Consumer,R0893,P004665,6,30.00,0.00,3.00
2877,MX-2014-SG2008031-41993,2022-12-20,SG-2008031,Consumer,R0893,P007306,1,119.00,0.00,59.50
2878,MX-2014-SG2008031-41993,2022-12-20,SG-2008031,Consumer,R0893,P000290,3,39.00,0.00,19.50
2879,MX-2014-SG2008031-41993,2022-12-20,SG-2008031,Consumer,R0893,P000116,14,532.00,0.00,266.00
2880,MX-2015-MB1808582-42272,2023-09-25,MB-1808582,Consumer,R2142,P000828,7,182.00,0.00,72.80
2881,MX-2015-MB1808582-42272,2023-09-25,MB-1808582,Consumer,R2142,P000074,3,18.00,0.00,1.76
2882,MX-2015-MB1808582-42272,2023-09-25,MB-1808582,Consumer,R2142,P000230,2,40.00,0.00,4.00
2883,MX-2015-MB1808582-42272,2023-09-25,MB-1808582,Consumer,R2142,P000936,2,38.00,0.00,5.70
2884,MX-2015-PL1892593-42209,2023-07-24,PL-1892593,Self-Employed,R2383,P000543,2,16.00,0.00,1.60
2885,MX-2015-PL1892593-42209,2023-07-24,PL-1892593,Self-Employed,R2383,P000028,3,204.00,0.00,81.60
2886,MX-2015-PL1892593-42209,2023-07-24,PL-1892593,Self-Employed,R2383,P000415,2,66.00,0.00,26.40
2887,MX-2015-BT1153098-42215,2023-07-30,BT-1153098,Self-Employed,R2447,P000784,1,5.00,0.40,0.00
2888,MX-2015-GH1448551-42165,2023-06-10,GH-1448551,Corporate,R1568,P000253,11,121.00,0.00,48.40
2889,MX-2015-GH1448551-42165,2023-06-10,GH-1448551,Corporate,R1568,P000225,14,154.00,0.00,61.60
2890,MX-2015-GH1448551-42165,2023-06-10,GH-1448551,Corporate,R1568,P013922,2,12.00,0.00,4.80
2891,MX-2012-DH1307537-41219,2020-11-06,DH-1307537,Corporate,R0942,P004896,16,1648.00,0.00,247.20
2892,MX-2014-NC1834031-41992,2022-12-19,NC-1834031,Consumer,R0887,P007293,7,126.00,0.00,18.90
2893,MX-2014-NC1834031-41992,2022-12-19,NC-1834031,Consumer,R0887,P007630,3,39.00,0.00,19.50
2894,MX-2014-NC1834031-41992,2022-12-19,NC-1834031,Consumer,R0887,P005711,9,306.00,0.00,153.00
2895,MX-2014-NC1834031-41992,2022-12-19,NC-1834031,Consumer,R0887,P000035,2,28.00,0.00,14.00
2896,MX-2014-KS1630031-41807,2022-06-17,KS-1630031,Corporate,R0902,P008766,5,990.00,0.00,99.00
2897,US-2012-DK1289598-41166,2020-09-14,DK-1289598,Consumer,R2448,P004534,3,60.00,0.40,-18.00
2898,US-2012-DK1289598-41166,2020-09-14,DK-1289598,Consumer,R2448,P005711,3,102.00,0.40,10.20
2899,MX-2015-ME1772539-42124,2023-04-30,ME-1772539,Consumer,R0973,P002992,1,8.00,0.00,3.20
2900,MX-2015-ME1772539-42124,2023-04-30,ME-1772539,Consumer,R0973,P003136,6,162.00,0.00,64.80
2901,MX-2014-CC1210018-41930,2022-10-18,CC-1210018,Self-Employed,R0283,P001178,2,24.00,0.00,12.00
2902,MX-2012-LW1721551-41174,2020-09-22,LW-1721551,Consumer,R1567,P001677,5,100.00,0.00,50.00
